2016-04-04 11:08:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:24  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 3)
2016-04-04 11:09:25 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:25 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:30 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:30 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:38 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:52  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAR2RPSMOH2CEIQND5/i-f0316349/link-to-vda' failed with -1 (attempt 1)
2016-04-04 11:09:53  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAR2RPSMOH2CEIQND5/i-f0316349/link-to-vda' failed with -1 (attempt 2)
2016-04-04 11:09:53  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAR2RPSMOH2CEIQND5/i-f0316349/link-to-vda' failed with -1 (attempt 3)
2016-04-04 11:09:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:09:53  INFO | gni populated in 5.65 ms.
2016-04-04 11:09:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:09:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:21 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:10:23  INFO | gni populated in 5.46 ms.
2016-04-04 11:10:27 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:27 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:28 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:34 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:43  WARN | failed to invoke getstats for sensor data (Cannot allocate memory)
2016-04-04 11:10:43  WARN | failed to invoke getstats for sensor data
2016-04-04 11:10:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:10:53  INFO | gni populated in 5.65 ms.
2016-04-04 11:10:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:10:57 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:03 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:11:23  INFO | gni populated in 5.46 ms.
2016-04-04 11:11:25 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:32 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:11:53  INFO | gni populated in 5.52 ms.
2016-04-04 11:11:54 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:11:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:01 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:07 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:12:23  INFO | gni populated in 5.50 ms.
2016-04-04 11:12:23 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:30 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:36 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:52 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:12:53  INFO | gni populated in 5.51 ms.
2016-04-04 11:12:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:12:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:05 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:13  WARN | failed to invoke getstats for sensor data (Cannot allocate memory)
2016-04-04 11:13:13  WARN | failed to invoke getstats for sensor data
2016-04-04 11:13:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:21 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:13:23  INFO | gni populated in 5.56 ms.
2016-04-04 11:13:27 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:28 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:28 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:34 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:13:53  INFO | gni populated in 5.49 ms.
2016-04-04 11:13:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:57 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:13:57 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:03 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:14:23  INFO | gni populated in 5.49 ms.
2016-04-04 11:14:25 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:32 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:14:53  INFO | gni populated in 5.63 ms.
2016-04-04 11:14:54 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:14:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:01 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:07 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:23 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:24  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:15:24  INFO | gni populated in 5.57 ms.
2016-04-04 11:15:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:30 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:36 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:43  WARN | failed to invoke getstats for sensor data (Cannot allocate memory)
2016-04-04 11:15:43  WARN | failed to invoke getstats for sensor data
2016-04-04 11:15:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:52 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:15:53  INFO | gni populated in 5.52 ms.
2016-04-04 11:15:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:15:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:04 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:05 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:10 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:16 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:21 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:22 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:16:23  INFO | gni populated in 5.42 ms.
2016-04-04 11:16:27 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:28 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:28 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:34 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:51 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:16:53  INFO | gni populated in 5.58 ms.
2016-04-04 11:16:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:57 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:16:57 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:03 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:14 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:20 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:17:23  INFO | gni populated in 5.66 ms.
2016-04-04 11:17:25 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:31 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:32 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:37 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:43 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:48 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:49 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:17:53  INFO | gni populated in 5.48 ms.
2016-04-04 11:17:54 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:17:55 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:00 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:01 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:06 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:07 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:12 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:13  WARN | failed to invoke getstats for sensor data (Cannot allocate memory)
2016-04-04 11:18:13  WARN | failed to invoke getstats for sensor data
2016-04-04 11:18:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:18 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:23 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:24 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:24  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:18:24  INFO | gni populated in 5.47 ms.
2016-04-04 11:18:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:29 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:30 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:35 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:41 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:47 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:52 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:53 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:53  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:18:53  INFO | gni populated in 5.55 ms.
2016-04-04 11:18:58 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:18:59 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:05 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:05 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:23  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:19:23  INFO | gni populated in 5.54 ms.
2016-04-04 11:19:25  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 1)
2016-04-04 11:19:25  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 2)
2016-04-04 11:19:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:26 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:32  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 1)
2016-04-04 11:19:32  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 2)
2016-04-04 11:19:32  WARN | invocation 'blkid /var/lib/eucalyptus/instances/work/AIDAAWCTZPZHICHEHZDMM/i-783cd081/link-to-vda' failed with -1 (attempt 3)
2016-04-04 11:19:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:33 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:38 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:38 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:39 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:44 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:44 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:45 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:50 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:54  WARN | secgroup sg-f63233e4: no instances
2016-04-04 11:19:54  INFO | gni populated in 5.64 ms.
2016-04-04 11:19:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:19:56 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:01 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:02 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:07 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:08 ERROR | failed to fork to check hypervisor connection
2016-04-04 11:20:13 ERROR | failed to fork to check hypervisor connection
