2014-04-09 19:47:27.092+0000: 504: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:47:29.275+0000: 7418: info : libvirt version: 0.10.2, package: 29.el6_5.7 (CentOS BuildSystem <http://bugs.centos.org>, 2014-04-07-07:42:04, c6b9.bsys.dev.centos.org)
2014-04-09 19:47:29.275+0000: 7418: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:47:29.301+0000: 7418: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:47:29.326+0000: 7418: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:47:29.351+0000: 7418: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:47:29.378+0000: 7418: error : virNetSocketReadWire:1194 : End of file while reading data: Input/output error
2014-04-09 19:51:00.425+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:51:00.548+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:51:43.431+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:51:43.592+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:52:55.973+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:52:55.992+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:52:56.373+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:52:56.680+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:53:15.415+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:53:15.569+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:54:36.766+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:54:36.867+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:55:04.611+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:55:04.811+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:55:06.482+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:55:06.672+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:56:12.414+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:56:13.279+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:06.812+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:06.854+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:09.217+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:09.316+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:47.325+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:57:47.509+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:58:48.432+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:58:48.545+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:59:32.848+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:59:33.223+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:59:53.425+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 19:59:54.288+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:00:46.859+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:00:47.267+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:01:14.259+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:01:14.425+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:01:42.859+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:01:43.059+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:02:44.820+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:02:44.880+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:02:56.532+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:02:57.185+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:03:26.476+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:03:26.705+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:04:27.556+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:04:27.716+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:04:32.012+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:04:32.346+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:05:19.000+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:05:19.451+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:06:21.309+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:06:21.350+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:06:33.511+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:06:33.535+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:07:01.184+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:07:01.336+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:15.527+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:15.561+0000: 7419: error : linuxDomainInterfaceStats:118 : internal error /proc/net/dev: Interface not found
2014-04-09 20:08:15.586+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:19.299+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:19.356+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:48.309+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:08:48.656+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:09:51.407+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:09:51.801+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:09:51.848+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:09:51.869+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:10:46.563+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:10:46.862+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:11:32.695+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:11:32.832+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:11:48.494+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:11:48.764+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:12:28.943+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:12:29.081+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:13:06.099+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:13:07.259+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:13:44.788+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:13:45.844+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:14:27.873+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:14:28.205+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:14:48.887+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:14:49.688+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:15:45.716+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:15:45.918+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:16:16.642+0000: 7426: error : linuxDomainInterfaceStats:118 : internal error /proc/net/dev: Interface not found
2014-04-09 20:16:16.708+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:16:17.333+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:16:34.416+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:16:34.609+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:17:27.726+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:17:27.835+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:18:08.730+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:18:09.050+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:18:12.380+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:18:12.466+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:19:15.080+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:19:17.295+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:19:17.495+0000: 7418: error : virSecurityDACRestoreSecurityFileLabel:344 : cannot resolve symlink /disk1/storage/eucalyptus/instances/work/AID6H1GZXP6EQSJS8X3LL/i-336eeec3/link-to-sdb: No such file or directory
2014-04-09 20:20:05.380+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:20:05.477+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:20:08.962+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:20:09.287+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:20:46.728+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:20:46.847+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:04.708+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:04.765+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:11.409+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:11.453+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:25.752+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:22:25.794+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:23:55.954+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:23:56.021+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:24:02.935+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:24:03.680+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:24:15.490+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:24:15.710+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:25:33.424+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:25:33.684+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:26:05.490+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:26:05.753+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:26:06.920+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:26:07.001+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:27:07.003+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:27:07.394+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:27:50.739+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:27:50.809+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:00.484+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:00.484+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:00.520+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:00.582+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:28.276+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:29:28.390+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:30:52.442+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:30:52.678+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:31:18.574+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:31:19.698+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:31:48.742+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:31:48.890+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:32:23.539+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:32:23.694+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:33:07.736+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:33:07.854+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:33:36.493+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:33:36.593+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:34:11.594+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:34:11.735+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:00.761+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:00.909+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:28.430+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:28.612+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:43.565+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:35:43.679+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:36:47.263+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:36:47.330+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:37:25.602+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:37:25.726+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:37:33.213+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:37:33.324+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:38:53.889+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:38:53.940+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:39:12.235+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:39:12.388+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:39:17.325+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:39:17.619+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:40:34.996+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:40:35.275+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:40:36.760+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:40:37.047+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:41:20.440+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:41:20.598+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:41:53.331+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:41:53.525+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:42:04.974+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:42:05.174+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:42:41.874+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:42:41.927+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:30.287+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:30.407+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:33.774+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:33.853+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:55.540+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:43:55.665+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:44:51.229+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:44:51.246+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:45:24.725+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:45:24.780+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:45:35.636+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:45:35.691+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:46:10.388+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:46:10.757+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:46:26.270+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:46:26.361+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:02.745+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:02.762+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:28.842+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:29.019+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:53.254+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:47:53.288+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:48:28.877+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:48:29.178+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:48:53.349+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:48:53.532+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:49:15.532+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:49:15.676+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:50:23.232+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:50:23.304+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:50:35.150+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:50:35.461+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:51:05.973+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:51:06.295+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:21.211+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:21.255+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:37.899+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:37.916+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:49.879+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:52:50.000+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:53:55.144+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:53:55.344+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:53:55.835+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:53:55.850+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:54:24.757+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:54:24.857+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:36.481+0000: 7423: error : linuxDomainInterfaceStats:118 : internal error /proc/net/dev: Interface not found
2014-04-09 20:55:36.505+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:36.520+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:37.787+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:37.852+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:50.749+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:55:50.868+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
2014-04-09 20:57:08.035+0000: 7418: error : qemuMonitorIO:614 : internal error End of file from monitor
